code,term,dmd_id
10093311000001104,,10093311000001104
10097211000001102,,10097211000001102
10154911000001102,,10154911000001102
10155111000001100,,10155111000001100
10155311000001104,,10155311000001104
10155511000001104,,10155511000001104
10250211000001100,,10250211000001100
10272611000001100,,10272611000001100
10272911000001106,,10272911000001106
10273811000001108,,10273811000001108
10274011000001100,,10274011000001100
10274311000001104,,10274311000001104
10274511000001108,,10274511000001108
10292611000001108,,10292611000001108
10293511000001100,,10293511000001100
10344911000001108,,10344911000001108
10352711000001104,,10352711000001104
10377311000001104,,10377311000001104
10377711000001100,,10377711000001100
10378111000001100,,10378111000001100
10390211000001102,,10390211000001102
10390811000001100,,10390811000001100
10437311000001104,,10437311000001104
10445111000001104,,10445111000001104
10445311000001100,,10445311000001100
10445511000001108,,10445511000001108
10458811000001104,,10458811000001104
10459011000001104,,10459011000001104
10464711000001108,,10464711000001108
10465111000001104,,10465111000001104
10470611000001102,,10470611000001102
10486511000001106,,10486511000001106
10486711000001100,,10486711000001100
10486811000001108,,10486811000001108
10487311000001102,,10487311000001102
10487411000001108,,10487411000001108
10487711000001104,,10487711000001104
10488111000001104,,10488111000001104
10508511000001100,,10508511000001100
10517711000001108,,10517711000001108
10517911000001104,,10517911000001104
10518111000001108,,10518111000001108
10518311000001104,,10518311000001104
10529511000001100,,10529511000001100
10534811000001104,,10534811000001104
10539211000001100,,10539211000001100
10539511000001104,,10539511000001104
10539711000001108,,10539711000001108
10540011000001104,,10540011000001104
10542211000001104,,10542211000001104
10542811000001106,,10542811000001106
10542911000001100,,10542911000001100
10543211000001104,,10543211000001104
10548211000001108,,10548211000001108
10548611000001108,,10548611000001108
10549011000001108,,10549011000001108
10617311000001102,,10617311000001102
10617511000001108,,10617511000001108
10617811000001106,,10617811000001106
10618111000001104,,10618111000001104
10688811000001108,,10688811000001108
10689011000001106,,10689011000001106
10689211000001100,,10689211000001100
10690511000001104,,10690511000001104
10690811000001108,,10690811000001108
10703011000001100,,10703011000001100
10703111000001100,,10703111000001100
107311000001107,,107311000001107
10741611000001100,,10741611000001100
10750111000001100,,10750111000001100
10832711000001104,,10832711000001104
10898411000001104,,10898411000001104
10922311000001108,,10922311000001108
10925511000001108,,10925511000001108
10952411000001100,,10952411000001100
10956911000001108,,10956911000001108
10957811000001100,,10957811000001100
10963611000001104,,10963611000001104
11018411000001104,,11018411000001104
11018611000001108,,11018611000001108
11018911000001102,,11018911000001102
11019211000001100,,11019211000001100
11113611000001108,,11113611000001108
11114411000001108,,11114411000001108
11114611000001104,,11114611000001104
11115011000001104,,11115011000001104
11116211000001104,,11116211000001104
11116811000001102,,11116811000001102
11117211000001100,,11117211000001100
11118411000001104,,11118411000001104
11118911000001106,,11118911000001106
11119311000001104,,11119311000001104
11119511000001104,,11119511000001104
11119811000001108,,11119811000001108
11121911000001108,,11121911000001108
11122611000001108,,11122611000001108
11123011000001106,,11123011000001106
11123311000001108,,11123311000001108
11123611000001104,,11123611000001104
11124011000001108,,11124011000001108
11124211000001104,,11124211000001104
11124411000001104,,11124411000001104
11124611000001100,,11124611000001100
11132611000001106,,11132611000001106
11133811000001102,,11133811000001102
11134011000001104,,11134011000001104
11134711000001108,,11134711000001108
11135211000001104,,11135211000001104
11135411000001100,,11135411000001100
11135611000001102,,11135611000001102
11148111000001100,,11148111000001100
11149211000001102,,11149211000001102
11149411000001104,,11149411000001104
11149611000001100,,11149611000001100
11149811000001100,,11149811000001100
11342811000001100,,11342811000001100
11343211000001108,,11343211000001108
11343511000001106,,11343511000001106
11344011000001100,,11344011000001100
11406411000001102,,11406411000001102
11411000001101,,11411000001101
11473511000001104,,11473511000001104
11473711000001108,,11473711000001108
11492211000001104,,11492211000001104
11494111000001102,,11494111000001102
11494211000001108,,11494211000001108
11494611000001104,,11494611000001104
11494811000001108,,11494811000001108
115811000001106,,115811000001106
11599411000001100,,11599411000001100
11765811000001100,,11765811000001100
11766011000001102,,11766011000001102
11766211000001108,,11766211000001108
11933011000001106,,11933011000001106
11982811000001104,,11982811000001104
12019111000001108,,12019111000001108
120811000001108,,120811000001108
12107211000001104,,12107211000001104
12107511000001100,,12107511000001100
12107811000001104,,12107811000001104
12108111000001106,,12108111000001106
12108411000001100,,12108411000001100
12108711000001108,,12108711000001108
12109011000001100,,12109011000001100
12109311000001102,,12109311000001102
12109611000001108,,12109611000001108
12109911000001100,,12109911000001100
12110211000001100,,12110211000001100
12135311000001108,,12135311000001108
12135411000001100,,12135411000001100
12135511000001102,,12135511000001102
12135611000001104,,12135611000001104
12135711000001108,,12135711000001108
12135811000001104,,12135811000001104
12135911000001108,,12135911000001108
12136011000001100,,12136011000001100
12136111000001100,,12136111000001100
12136211000001106,,12136211000001106
12136411000001104,,12136411000001104
12144611000001100,,12144611000001100
12147111000001104,,12147111000001104
12147311000001100,,12147311000001100
12147511000001108,,12147511000001108
12147711000001102,,12147711000001102
12200111000001106,,12200111000001106
12200311000001108,,12200311000001108
12200511000001102,,12200511000001102
12792711000001102,,12792711000001102
12793011000001108,,12793011000001108
12798011000001100,,12798011000001100
12813711000001108,,12813711000001108
129411000001101,,129411000001101
13100411000001106,,13100411000001106
13100611000001108,,13100611000001108
13158411000001100,,13158411000001100
13168311000001104,,13168311000001104
13180011000001100,,13180011000001100
13180611000001108,,13180611000001108
13181211000001100,,13181211000001100
13182011000001102,,13182011000001102
13186611000001104,,13186611000001104
13205311000001108,,13205311000001108
13317511000001100,,13317511000001100
13318011000001108,,13318011000001108
13324311000001108,,13324311000001108
13324411000001100,,13324411000001100
13411611000001100,,13411611000001100
13412311000001100,,13412311000001100
13412611000001106,,13412611000001106
13412911000001100,,13412911000001100
13413011000001108,,13413011000001108
13413111000001108,,13413111000001108
13435011000001104,,13435011000001104
13440011000001108,,13440011000001108
13456711000001106,,13456711000001106
134587001,,134587001
134608004,,134608004
134609007,,134609007
134610002,,134610002
13462811000001108,,13462811000001108
13466811000001104,,13466811000001104
13511000001103,,13511000001103
13549911000001104,,13549911000001104
13578511000001104,,13578511000001104
13588911000001108,,13588911000001108
13613911000001108,,13613911000001108
13626011000001108,,13626011000001108
13626511000001104,,13626511000001104
13626911000001106,,13626911000001106
13627211000001100,,13627211000001100
13720511000001108,,13720511000001108
13720911000001100,,13720911000001100
13721211000001104,,13721211000001104
13748611000001108,,13748611000001108
13756411000001106,,13756411000001106
13757811000001104,,13757811000001104
13772611000001106,,13772611000001106
13772811000001104,,13772811000001104
13773011000001108,,13773011000001108
13823711000001108,,13823711000001108
13823911000001104,,13823911000001104
13833111000001108,,13833111000001108
13833311000001106,,13833311000001106
13833511000001100,,13833511000001100
13833811000001102,,13833811000001102
13834011000001104,,13834011000001104
13850511000001104,,13850511000001104
13859411000001100,,13859411000001100
13864511000001108,,13864511000001108
13877811000001104,,13877811000001104
13883511000001106,,13883511000001106
13883911000001104,,13883911000001104
13884711000001104,,13884711000001104
13884911000001102,,13884911000001102
14040211000001108,,14040211000001108
14040411000001108,,14040411000001108
14055711000001108,,14055711000001108
14056111000001102,,14056111000001102
14056511000001106,,14056511000001106
14061411000001104,,14061411000001104
140711000001103,,140711000001103
14122111000001106,,14122111000001106
14122311000001108,,14122311000001108
14122511000001102,,14122511000001102
14122711000001108,,14122711000001108
14183911000001108,,14183911000001108
14190111000001102,,14190111000001102
14190311000001100,,14190311000001100
14199911000001104,,14199911000001104
14200111000001102,,14200111000001102
14200411000001108,,14200411000001108
14200811000001108,,14200811000001108
14201211000001102,,14201211000001102
14247811000001100,,14247811000001100
14248011000001108,,14248011000001108
14248411000001104,,14248411000001104
14248611000001100,,14248611000001100
14248811000001102,,14248811000001102
14249011000001104,,14249011000001104
14249211000001108,,14249211000001108
14313211000001104,,14313211000001104
14380511000001100,,14380511000001100
14386011000001106,,14386011000001106
14389911000001100,,14389911000001100
14400811000001104,,14400811000001104
14401211000001104,,14401211000001104
14584711000001100,,14584711000001100
14592411000001100,,14592411000001100
14664711000001106,,14664711000001106
14665711000001104,,14665711000001104
14711111000001100,,14711111000001100
14712111000001106,,14712111000001106
14723311000001104,,14723311000001104
14723511000001104,,14723511000001104
14753811000001102,,14753811000001102
14759411000001102,,14759411000001102
14760811000001100,,14760811000001100
14762411000001102,,14762411000001102
14763111000001100,,14763111000001100
14773811000001100,,14773811000001100
14774311000001106,,14774311000001106
147811000001105,,147811000001105
15019811000001104,,15019811000001104
15090711000001100,,15090711000001100
15091011000001108,,15091011000001108
15091211000001102,,15091211000001102
15091411000001104,,15091411000001104
15091611000001100,,15091611000001100
15100211000001100,,15100211000001100
15100511000001104,,15100511000001104
152311000001101,,152311000001101
15334511000001108,,15334511000001108
15359011000001100,,15359011000001100
15367811000001104,,15367811000001104
15373711000001104,,15373711000001104
15374311000001100,,15374311000001100
15411211000001106,,15411211000001106
15411311000001104,,15411311000001104
15603111000001104,,15603111000001104
15611411000001108,,15611411000001108
157911000001103,,157911000001103
15858611000001100,,15858611000001100
15859111000001102,,15859111000001102
15871011000001104,,15871011000001104
15973311000001104,,15973311000001104
15973711000001108,,15973711000001108
15984111000001102,,15984111000001102
15993011000001100,,15993011000001100
16007611000001108,,16007611000001108
16036811000001104,,16036811000001104
16037911000001108,,16037911000001108
16053211000001108,,16053211000001108
16053511000001106,,16053511000001106
16053711000001100,,16053711000001100
16053911000001104,,16053911000001104
16054111000001100,,16054111000001100
16061411000001104,,16061411000001104
16061711000001104,,16061711000001104
16125411000001100,,16125411000001100
16125711000001106,,16125711000001106
16130611000001108,,16130611000001108
16130711000001104,,16130711000001104
16133711000001108,,16133711000001108
16137211000001108,,16137211000001108
16137411000001108,,16137411000001108
16137611000001106,,16137611000001106
16137811000001104,,16137811000001104
16152911000001100,,16152911000001100
16158211000001108,,16158211000001108
16187411000001102,,16187411000001102
16187611000001104,,16187611000001104
16225011000001106,,16225011000001106
16256011000001104,,16256011000001104
16256311000001100,,16256311000001100
16256611000001104,,16256611000001104
16259811000001104,,16259811000001104
16271111000001108,,16271111000001108
16271611000001100,,16271611000001100
16272111000001104,,16272111000001104
16272811000001106,,16272811000001106
16273111000001104,,16273111000001104
164511000001108,,164511000001108
16503111000001106,,16503111000001106
16516311000001100,,16516311000001100
16517211000001106,,16517211000001106
16517411000001104,,16517411000001104
16517711000001104,,16517711000001104
16518411000001108,,16518411000001108
16518911000001100,,16518911000001100
16519611000001104,,16519611000001104
16519811000001104,,16519811000001104
16520011000001106,,16520011000001106
16520211000001100,,16520211000001100
16520511000001104,,16520511000001104
16521011000001102,,16521011000001102
16521311000001104,,16521311000001104
16521911000001104,,16521911000001104
16522311000001108,,16522311000001108
16522711000001108,,16522711000001108
16523211000001106,,16523211000001106
16523811000001108,,16523811000001108
16530311000001108,,16530311000001108
16533211000001108,,16533211000001108
16536211000001102,,16536211000001102
16548811000001104,,16548811000001104
16677511000001108,,16677511000001108
16701111000001106,,16701111000001106
16701411000001100,,16701411000001100
16702011000001102,,16702011000001102
16727911000001108,,16727911000001108
17060511000001108,,17060511000001108
17071811000001108,,17071811000001108
17199311000001100,,17199311000001100
17205711000001104,,17205711000001104
17420011000001100,,17420011000001100
17455811000001100,,17455811000001100
17496211000001100,,17496211000001100
17503511000001104,,17503511000001104
17503711000001108,,17503711000001108
17506511000001106,,17506511000001106
17509911000001108,,17509911000001108
17510111000001102,,17510111000001102
17510311000001100,,17510311000001100
17510511000001106,,17510511000001106
17510711000001100,,17510711000001100
17510911000001104,,17510911000001104
17511111000001108,,17511111000001108
17536111000001108,,17536111000001108
17558911000001108,,17558911000001108
17559111000001102,,17559111000001102
17559311000001100,,17559311000001100
17567211000001106,,17567211000001106
17572311000001104,,17572311000001104
17572711000001108,,17572711000001108
17581511000001100,,17581511000001100
17582111000001100,,17582111000001100
17582511000001108,,17582511000001108
17582711000001104,,17582711000001104
17592711000001104,,17592711000001104
17593011000001108,,17593011000001108
17593811000001104,,17593811000001104
17594311000001108,,17594311000001108
17595011000001104,,17595011000001104
17601411000001108,,17601411000001108
17601611000001108,,17601611000001108
17601911000001100,,17601911000001100
17602211000001104,,17602211000001104
17608511000001104,,17608511000001104
17609511000001108,,17609511000001108
17621611000001100,,17621611000001100
17622211000001108,,17622211000001108
17622711000001102,,17622711000001102
17821311000001104,,17821311000001104
17880511000001108,,17880511000001108
17895211000001104,,17895211000001104
17899911000001104,,17899911000001104
17900111000001108,,17900111000001108
17914711000001102,,17914711000001102
17915111000001104,,17915111000001104
17915611000001108,,17915611000001108
17916311000001108,,17916311000001108
17916711000001106,,17916711000001106
17917111000001108,,17917111000001108
17917511000001104,,17917511000001104
17918011000001108,,17918011000001108
17940011000001100,,17940011000001100
17940411000001108,,17940411000001108
17970111000001100,,17970111000001100
17972811000001108,,17972811000001108
17973211000001100,,17973211000001100
18030311000001100,,18030311000001100
18046311000001104,,18046311000001104
18048711000001100,,18048711000001100
18048911000001104,,18048911000001104
18049911000001104,,18049911000001104
18061311000001104,,18061311000001104
18083911000001104,,18083911000001104
18141911000001100,,18141911000001100
18150311000001108,,18150311000001108
18155911000001100,,18155911000001100
18212011000001104,,18212011000001104
18224311000001100,,18224311000001100
18251011000001100,,18251011000001100
18265111000001108,,18265111000001108
18265411000001104,,18265411000001104
18266611000001108,,18266611000001108
18266811000001108,,18266811000001108
18286111000001104,,18286111000001104
18309611000001108,,18309611000001108
18309811000001104,,18309811000001104
18362011000001104,,18362011000001104
18462111000001100,,18462111000001100
18462411000001104,,18462411000001104
18462611000001108,,18462611000001108
18462811000001108,,18462811000001108
184711000001100,,184711000001100
18490511000001104,,18490511000001104
18490711000001100,,18490711000001100
18490911000001104,,18490911000001104
18491611000001100,,18491611000001100
18491811000001100,,18491811000001100
18544011000001108,,18544011000001108
18553711000001108,,18553711000001108
18553911000001108,,18553911000001108
18554111000001108,,18554111000001108
18567011000001104,,18567011000001104
18570911000001104,,18570911000001104
18580011000001104,,18580011000001104
18586911000001108,,18586911000001108
18595311000001104,,18595311000001104
18596311000001108,,18596311000001108
18624411000001104,,18624411000001104
18624811000001108,,18624811000001108
18630911000001104,,18630911000001104
18631911000001104,,18631911000001104
18678711000001108,,18678711000001108
18745311000001104,,18745311000001104
18745511000001104,,18745511000001104
18885611000001108,,18885611000001108
19179211000001108,,19179211000001108
19179511000001104,,19179511000001104
19179811000001108,,19179811000001108
19274811000001108,,19274811000001108
19275411000001108,,19275411000001108
19276711000001108,,19276711000001108
19276911000001104,,19276911000001104
19277111000001104,,19277111000001104
19299911000001108,,19299911000001108
19300511000001104,,19300511000001104
19300811000001100,,19300811000001100
19301211000001108,,19301211000001108
19306711000001104,,19306711000001104
19306911000001108,,19306911000001108
19307311000001104,,19307311000001104
19308111000001108,,19308111000001108
19354411000001104,,19354411000001104
19360311000001108,,19360311000001108
19360811000001104,,19360811000001104
19361111000001100,,19361111000001100
19361311000001104,,19361311000001104
19361511000001108,,19361511000001108
19361711000001104,,19361711000001104
19362011000001108,,19362011000001108
19362311000001108,,19362311000001108
19469211000001104,,19469211000001104
19469411000001104,,19469411000001104
19469611000001100,,19469611000001100
19473511000001108,,19473511000001108
19476211000001104,,19476211000001104
19476411000001104,,19476411000001104
19476611000001100,,19476611000001100
19489311000001108,,19489311000001108
19489511000001104,,19489511000001104
19492811000001108,,19492811000001108
19525211000001104,,19525211000001104
19527011000001100,,19527011000001100
19570211000001104,,19570211000001104
19573011000001104,,19573011000001104
19592911000001108,,19592911000001108
19593111000001104,,19593111000001104
19593311000001104,,19593311000001104
19611511000001104,,19611511000001104
19612811000001108,,19612811000001108
19613111000001108,,19613111000001108
19613311000001104,,19613311000001104
19613511000001104,,19613511000001104
19613711000001108,,19613711000001108
19613911000001104,,19613911000001104
19614111000001104,,19614111000001104
19614311000001108,,19614311000001108
19700011000001108,,19700011000001108
19700511000001104,,19700511000001104
19726511000001104,,19726511000001104
197511000001103,,197511000001103
19818611000001104,,19818611000001104
19863911000001104,,19863911000001104
19873911000001104,,19873911000001104
19957811000001100,,19957811000001100
19958011000001108,,19958011000001108
19958211000001104,,19958211000001104
20022911000001104,,20022911000001104
20023111000001108,,20023111000001108
20023411000001104,,20023411000001104
20114811000001100,,20114811000001100
20115111000001104,,20115111000001104
20133211000001104,,20133211000001104
20163311000001104,,20163311000001104
20163611000001100,,20163611000001100
20166811000001104,,20166811000001104
202611000001102,,202611000001102
20319611000001104,,20319611000001104
20320211000001108,,20320211000001108
20320611000001104,,20320611000001104
20357411000001108,,20357411000001108
20357611000001104,,20357611000001104
20357811000001108,,20357811000001108
20552511000001104,,20552511000001104
20566211000001104,,20566211000001104
20566511000001100,,20566511000001100
20566811000001104,,20566811000001104
20773611000001100,,20773611000001100
20777611000001108,,20777611000001108
20778911000001104,,20778911000001104
20916911000001104,,20916911000001104
20917111000001104,,20917111000001104
20917311000001104,,20917311000001104
20925511000001108,,20925511000001108
20946611000001104,,20946611000001104
21022811000001104,,21022811000001104
21027911000001104,,21027911000001104
21028111000001108,,21028111000001108
21111411000001108,,21111411000001108
21112511000001100,,21112511000001100
21203911000001104,,21203911000001104
21208211000001100,,21208211000001100
21208511000001104,,21208511000001104
21245011000001104,,21245011000001104
21245111000001108,,21245111000001108
21324011000001104,,21324011000001104
21366911000001104,,21366911000001104
21409211000001108,,21409211000001108
21409811000001104,,21409811000001104
21501311000001108,,21501311000001108
21609511000001104,,21609511000001104
21609811000001108,,21609811000001108
21635011000001108,,21635011000001108
21635211000001104,,21635211000001104
21705311000001108,,21705311000001108
21705611000001104,,21705611000001104
21711411000001100,,21711411000001100
21711511000001100,,21711511000001100
21734711000001104,,21734711000001104
21735211000001104,,21735211000001104
21763311000001108,,21763311000001108
21764211000001100,,21764211000001100
21764511000001104,,21764511000001104
21792811000001108,,21792811000001108
